"","ttext","date","isretweet","retweetcount","favoritecount","score","city","country","duplicate"
"883","mara____x Amazon. The delivery date changed to next month making it almost 2 months.","2020-04-24 05:31:53","FALSE","0","0","0","Delhi NCR","India",FALSE
"884","People Are Making Bots To Snatch Whole Foods Delivery Order Time Slots 

 ","2020-04-24 05:30:32","FALSE","0","0","0","Delhi NCR","India",FALSE
"885","NCDJ_ASU: Many peoplewithdisabilities in D.C. already depended on grocery delivery services before COVID19. Could companies like Inst","2020-04-24 05:30:00","TRUE","6","0","1","Delhi NCR","India",FALSE
"886","epicvoicebrony I ship product to Amazon, we received an email stating any non essential shipments would be returne  ","2020-04-24 05:29:51","FALSE","1","1","0","Delhi NCR","India",FALSE
"887","11pm diaper delivery from Amazon Prime. Parenting in the age of Covid.  ","2020-04-24 05:28:45","FALSE","0","3","0","Delhi NCR","India",FALSE
"888","amazonIN is likely to rely on local kirana stores for last mile business and delivery service. 
 ","2020-04-24 05:28:32","FALSE","0","0","0","Delhi NCR","India",FALSE
"889","Place your Amazon grocery order NOW - I've found it's best to get a delivery slot between midnight and 2am--&gt;  ","2020-04-24 05:27:53","FALSE","0","3","1","Delhi NCR","India",FALSE
"890","What a pathetic service received from Amazon during this global pandemic..I ordered garlic.refined oil.and sugar...  ","2020-04-24 05:24:09","FALSE","0","0","-1","Delhi NCR","India",FALSE
"891","DoC_GoI PiyushGoyal  should allow ecommercebusiness for Mobiles and LaptopUnderEssentialServices , make  ","2020-04-24 05:24:04","FALSE","0","2","0","Delhi NCR","India",TRUE
"892","AmitAgarwal AmazonHelp amazonIN I am very disappointed with the delivery system of Amazon Transportation Service  ","2020-04-24 05:23:17","FALSE","0","0","-1","Delhi NCR","India",FALSE
"893","AmazonHelp Sir the parcel with tracking ID 4189610553630 is wrongly directed by Amazon seller SHOP TO SHOP. 
Sir t  ","2020-04-24 05:21:26","FALSE","0","0","-1","Delhi NCR","India",FALSE
"894","delhivery 
Sir the parcel with tracking ID 4189610553630 is wrongly directed by Amazon seller SHOP TO SHOP. 
Sir t  ","2020-04-24 05:21:00","FALSE","0","0","-1","Delhi NCR","India",FALSE
"895","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 05:19:57","TRUE","36","0","0","Delhi NCR","India",TRUE
"896","AstroTerry: I want to take a moment to thank a whole new group of heroes- healthcare workers, grocery store workers, amazon and other","2020-04-24 05:18:34","TRUE","24","0","1","Delhi NCR","India",FALSE
"897","poetWOAgun: 2nd wave of coronavirus: Winter outbreak is likely to be more devastating, CDC director warns -
The Washington Post


SC","2020-04-24 05:15:36","TRUE","27","0","-2","Delhi NCR","India",TRUE
"898","airtelindia  bill dated 24-APR-2020 for Airtel no. 9071309785: Total Due: Rs 1729.42, Due Date: 06-MAY-2020, Rs 17  ","2020-04-24 05:12:24","FALSE","0","0","0","Delhi NCR","India",FALSE
"899","The agency has been decimated by the decline in first-class mail over recent decades, but one bright spot has been  ","2020-04-24 05:10:20","FALSE","0","0","0","Delhi NCR","India",FALSE
"900","300% increase in YOY demand at Instacart is just the start. 

New customers are staying and even newer ones are com  ","2020-04-24 05:10:04","FALSE","0","0","0","Delhi NCR","India",FALSE
"901","PervyRage: SheFell4Russia Count my Amazon prime delivery days 
About to retire my hands  ","2020-04-24 05:09:36","TRUE","1","0","0","Delhi NCR","India",FALSE
"902","Let's screw rural voters, who are more likely to depend on the USPS for deliveries. Amazon delivers here in Souther  ","2020-04-24 05:07:56","FALSE","0","0","0","Delhi NCR","India",FALSE
"903","kristoncapps: People on this website will say that USPS is screwed because it has to pay 75 years of pension up front. Thats not it!","2020-04-24 05:02:23","TRUE","15","0","-1","Delhi NCR","India",TRUE
"904","josephfcox: None of the people making bots to beat others to buying food on Amazon Fresh/Whole Foods answered in a meaningful way why t","2020-04-24 05:00:14","TRUE","7","0","1","Delhi NCR","India",FALSE
"905","josephfcox: The dev says this bot to auto order from Whole Foods etc is to help elderly people during COVID. You go to the Github repo,","2020-04-24 05:00:11","TRUE","6","0","0","Delhi NCR","India",FALSE
"906","josephfcox: New: it can take a week to secure food from services Amazon Fresh or Wholefoods. Now, developers have made bots that auto c","2020-04-24 05:00:07","TRUE","115","0","2","Delhi NCR","India",TRUE
"907","josephfcox: Updated: I asked one of the Amazon Fresh bot developers whether they thought their tool may put less tech-savvy people at a","2020-04-24 05:00:04","TRUE","7","0","1","Delhi NCR","India",FALSE
"908","josephfcox: When asked whether it tries to stop food buying bots, Amazon provided this statement, and said in the coming weeks it will","2020-04-24 05:00:01","TRUE","12","0","0","Delhi NCR","India",FALSE
"909","josephfcox: Update: one of the people who developed a script to automatically get an Amazon Fresh food delivery slot, potentially at th","2020-04-24 04:59:57","TRUE","18","0","1","Delhi NCR","India",FALSE
"910","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 04:59:27","TRUE","36","0","0","Delhi NCR","India",TRUE
"911","Welcome to Amazon UKs Tablets Store.  Browse the latest Apple, Android, Samsung tablets and more, shop with free d  ","2020-04-24 04:58:11","FALSE","0","0","2","Delhi NCR","India",FALSE
"912","sarcasm_onIy: Amazon: Your package is out for delivery

Me:  ","2020-04-24 04:56:51","TRUE","370","0","0","Delhi NCR","India",TRUE
"913","SBSwags: Just got toilet paper from my Amazon Delivery... doing a happy dance ","2020-04-24 04:56:43","TRUE","18","0","1","Delhi NCR","India",TRUE
"914","Amazon help me understand why  Yu-gi-oh cards can be delivered faster than my  textbook. 

Delivery delay my ass","2020-04-24 04:55:49","FALSE","0","0","0","Delhi NCR","India",FALSE
"915","G_Parker CaroDiRusso auspost Currently tracking an amazon delivery on DHLUS 
Brilliant tracking lets me see al  ","2020-04-24 04:55:34","FALSE","0","1","1","Delhi NCR","India",FALSE
"916","heycelestialfox: honestly, its super discouraging to receive complaints on orders that were sent out within a week of the order date. d","2020-04-24 04:53:38","TRUE","2","0","-1","Delhi NCR","India",TRUE
"917","mengwong Amazon's delivery partners have been advised to reduce contact with customers. Depending on the type of o  ","2020-04-24 04:50:50","FALSE","0","0","0","Delhi NCR","India",FALSE
"918","amazon FeedingAmerica Amazon is NOT answering any phone calls regarding anything, we clpsed our account for deliv  ","2020-04-24 04:48:22","FALSE","0","0","0","Delhi NCR","India",FALSE
"919","steak_umm A1OriginalSauce forget Amazon delivery drones

I want steak-umm delivery drones

instead of whirring, they go bless","2020-04-24 04:47:31","FALSE","0","3","1","Delhi NCR","India",FALSE
"920","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 04:46:17","TRUE","36","0","0","Delhi NCR","India",TRUE
"921","AhmedBaba_: Make no mistake about what this is.

Trump is using the coronavirus pandemic as an opportunity to withhold aid in an effort","2020-04-24 04:46:02","TRUE","158","0","-1","Delhi NCR","India",TRUE
"922","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 04:45:04","TRUE","36","0","0","Delhi NCR","India",TRUE
"923","theerindiaz Were temporarily experiencing longer than usual delivery times, please wait three days after your del  ","2020-04-24 04:44:34","FALSE","0","0","0","Delhi NCR","India",FALSE
"924","I order a package from AliExpress_EN &amp; even paid expedited shipping ... yet its no where to be found. Id blame t  ","2020-04-24 04:42:56","FALSE","0","0","-1","Delhi NCR","India",FALSE
"925","If you can.

The shitty thing is, amazon has become the bigger, digital version of walmart. 

An extremely fucking  ","2020-04-24 04:41:53","FALSE","0","2","-1","Delhi NCR","India",FALSE
"926","yuhdeli Those who want to avoid it can stay the fuck home and collect just don't get upset when they come back out  ","2020-04-24 04:36:03","FALSE","0","0","-2","Delhi NCR","India",FALSE
"927","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 04:34:56","TRUE","36","0","0","Delhi NCR","India",TRUE
"928","It's interesting to see which companies and positions get laid off during covid. 

Ads team? See ya. 

Startup? Bye  ","2020-04-24 04:33:43","FALSE","0","0","1","Delhi NCR","India",FALSE
"929","realDonaldTrump Another attack on the guy Trump so envies, Amazons Jeff Bezos ... Trump will probably make provis  ","2020-04-24 04:33:18","FALSE","0","0","1","Delhi NCR","India",FALSE
"930","SBSwags: Just got toilet paper from my Amazon Delivery... doing a happy dance ","2020-04-24 04:33:08","TRUE","18","0","1","Delhi NCR","India",TRUE
"931","mitchsama: amazons estimated delivery was a whole week off LETS GOOOO  ","2020-04-24 04:31:14","TRUE","1","0","0","Delhi NCR","India",FALSE
"932","DeanBarron7 Well! There is another thing we have in common! I lived on Jolt Cola &amp; Penguin Caffeinated Mints as a  ","2020-04-24 04:30:36","FALSE","0","1","0","Delhi NCR","India",FALSE
"933","NickoJDS Were temporarily experiencing longer than usual delivery times, please wait three days after your delive  ","2020-04-24 04:30:19","FALSE","0","1","0","Delhi NCR","India",FALSE
"934","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 04:28:07","TRUE","36","0","0","Delhi NCR","India",TRUE
"935","Silently and steadily eliminating competition. One day we will wake up and there will only be Amazon left. We will  ","2020-04-24 04:25:22","FALSE","0","0","0","Delhi NCR","India",FALSE
"936","Had Amazon Fresh delivery for the first time tonight. At first when I was looking at the delivery windows they only  ","2020-04-24 04:23:25","FALSE","1","33","1","Delhi NCR","India",FALSE
"937","People Are Making Bots to Snatch Whole Foods Delivery Order Time Slots  ","2020-04-24 04:21:04","FALSE","0","0","0","Delhi NCR","India",TRUE
"938","amazons estimated delivery was a whole week off LETS GOOOO  ","2020-04-24 04:20:32","FALSE","1","8","0","Delhi NCR","India",FALSE
"939","An improvement over Amazon, perhaps. We finally have the delivery infrastructure (India has a jazillion couriers!);  ","2020-04-24 04:19:16","FALSE","0","0","1","Delhi NCR","India",FALSE
"940","ItsReallyCoop Were temporarily experiencing longer than usual delivery times, please wait three days after your d  ","2020-04-24 04:18:27","FALSE","0","0","0","Delhi NCR","India",FALSE
"941","PalmTreesnGz: Central America is having virus delivered to them on what basically is daily one-day delivery flights akin to amazon from","2020-04-24 04:18:18","TRUE","16","0","-1","Delhi NCR","India",FALSE
"942","Giants NFL allforgod_55 Damn..Amazon's delivery prowess is getting ridiculous..","2020-04-24 04:17:36","FALSE","0","0","0","Delhi NCR","India",FALSE
"943","ShoyahC Were temporarily experiencing longer than usual delivery times, please wait three days after your deliver  ","2020-04-24 04:17:18","FALSE","0","0","0","Delhi NCR","India",FALSE
"944","AmazonHelp amazonIN Have done it today and it doesn't give me any estimation of my delivery. Why there are no pro  ","2020-04-24 04:16:07","FALSE","0","0","0","Delhi NCR","India",FALSE
"945","in my email, checking amazon delivery status only to find 3 more assignments and 8 upcoming deadlines  ","2020-04-24 04:15:37","FALSE","0","11","0","Delhi NCR","India",FALSE
"946","A Great Initiative taken by Amazon, as it launches 'Local Shops' for neighborhood stores to go online, pledges Rs 1  ","2020-04-24 04:13:36","FALSE","0","0","1","Delhi NCR","India",FALSE
"947","fischersblack Agreed on the slow delivery. This could explain part of it.  ","2020-04-24 04:11:22","FALSE","0","1","-1","Delhi NCR","India",FALSE
"948","Sign up for Amazon Prime and you too can get their free two-month delivery benefit.","2020-04-24 04:10:49","FALSE","0","1","2","Delhi NCR","India",FALSE
"949","PalmTreesnGz: Central America is having virus delivered to them on what basically is daily one-day delivery flights akin to amazon from","2020-04-24 04:10:02","TRUE","16","0","-1","Delhi NCR","India",TRUE
"950","Amazons poor treatment of workers is catching up to it during the coronavirus crisis  ","2020-04-24 04:09:32","FALSE","0","0","-2","Delhi NCR","India",FALSE
"951","love to stay up later than I wanted bc a delivery window in amazon opens up and I need to hurriedly fill a cart and  ","2020-04-24 04:08:52","FALSE","0","9","1","Delhi NCR","India",FALSE
"952","I finally got a delivery slot on Amazon!","2020-04-24 04:07:39","FALSE","0","0","0","Delhi NCR","India",FALSE
"953","PalmTreesnGz: Central America is having virus delivered to them on what basically is daily one-day delivery flights akin to amazon from","2020-04-24 04:07:08","TRUE","16","0","-1","Delhi NCR","India",TRUE
"954","PalmTreesnGz: Central America is having virus delivered to them on what basically is daily one-day delivery flights akin to amazon from","2020-04-24 04:06:22","TRUE","16","0","-1","Delhi NCR","India",TRUE
"955","CertiProf: User Stories can be negotiable in order to achieve balance between business and teams,  its characteristics and delivery dat","2020-04-24 04:05:45","TRUE","4","0","0","Delhi NCR","India",FALSE
"956","honestly, its super discouraging to receive complaints on orders that were sent out within a week of the order date  ","2020-04-24 04:05:18","FALSE","2","14","-1","Delhi NCR","India",FALSE
"957","PalmTreesnGz: Central America is having virus delivered to them on what basically is daily one-day delivery flights akin to amazon from","2020-04-24 04:04:52","TRUE","16","0","-1","Delhi NCR","India",TRUE
"958","amazon AmazonHelp Purchased iPhone case on Apr 14 and scheduled delivery for May 6. WTF and why is anyone paying for Prime!","2020-04-24 04:03:25","FALSE","0","0","0","Delhi NCR","India",FALSE
"959","leeyamorrow stephaniemara24 Ugh and all the people complaining about having to still pay for amazon prime even th  ","2020-04-24 04:02:09","FALSE","0","2","-2","Delhi NCR","India",FALSE
"960","People Are Making Bots to Snatch Whole Foods Delivery Order Time Slots  ","2020-04-24 04:00:31","FALSE","0","0","0","Delhi NCR","India",TRUE
"961","Valjew: [PS4] [PS3?] PlayStation Move Controllers Twin Pack - $104.47 + Free Delivery  Amazon AU  ","2020-04-24 03:59:33","FALSE","0","0","1","Delhi NCR","India",FALSE
"962","web: Amazons share of eCom:

2016: 31.5%
2017: 33.9%
2018: 35.9%
2019: 37.6%
2020: 38.6%

This number should be trending down, not up.","2020-04-24 03:54:44","TRUE","36","0","0","Delhi NCR","India",TRUE
"963","Amazons delivery times right now are the worst.","2020-04-24 03:51:35","FALSE","0","0","0","Delhi NCR","India",FALSE
